property_id,check_in_date,room_category,successful_bookings,capacity,occupancy_rate,ADR,RevPAR,date,week no,adr_wow_change %,revpar_wow_change %,Realisation %,Realisation WoW change %,realisation_wow_change %,sellable_rooms,DSRN,DSRN WoW change %
17559,2022-06-27,RT4,9,14,0.64,27465.75,17656.55,2022-06-27,W 27,190.46,129.81,0.64,5.26,-20.88,0.09,0.81,-33.06
18558,2022-06-27,RT4,9,20,0.45,27465.75,12359.59,2022-06-27,W 27,190.46,96.06,0.45,5.26,-32.5,0.09,0.81,-33.06
18562,2022-06-27,RT4,12,20,0.6,27465.75,16479.45,2022-06-27,W 27,190.46,120.75,0.6,5.26,-24.0,0.12,1.44,-26.53
18563,2022-06-27,RT4,9,18,0.5,27465.75,13732.88,2022-06-27,W 27,190.46,161.41,0.5,5.26,-10.0,0.09,0.81,-33.06
16563,2022-06-27,RT4,10,18,0.56,27465.75,15258.75,2022-06-27,W 27,190.46,113.42,0.56,5.26,-26.52,0.1,1.0,-30.56
16559,2022-06-27,RT4,11,18,0.61,27465.75,16784.63,2022-06-27,W 27,106.34,78.28,0.61,5.26,-13.6,0.11,1.21,-28.4
17558,2022-06-27,RT4,3,6,0.5,27465.75,13732.88,2022-06-27,W 27,190.46,129.95,0.5,5.26,-20.83,0.03,0.09,-43.75
17562,2022-06-27,RT4,3,6,0.5,27465.75,13732.88,2022-06-27,W 27,190.46,190.46,0.5,5.26,0.0,0.03,0.09,0.0
19558,2022-06-27,RT4,3,7,0.43,27465.75,11771.04,2022-06-27,W 27,190.46,137.11,0.43,5.26,-18.37,0.03,0.09,0.0
17561,2022-06-27,RT4,3,4,0.75,27465.75,20599.31,2022-06-27,W 27,190.46,233.17,0.75,5.26,14.71,0.03,0.09,0.0
16559,2022-06-28,RT1,21,30,0.7,9456.0,6619.2,2022-06-28,W 27,-28.96,-29.69,0.7,5.26,-1.03,0.21,4.41,-8.88
18560,2022-06-28,RT1,19,30,0.63,9456.0,5988.8,2022-06-28,W 27,0.0,-24.0,0.63,5.26,-24.0,0.19,3.61,-42.24
19562,2022-06-28,RT1,19,30,0.63,9456.0,5988.8,2022-06-28,W 27,0.0,-26.92,0.63,5.26,-26.92,0.19,3.61,-46.6
19563,2022-06-28,RT1,15,30,0.5,9456.0,4728.0,2022-06-28,W 27,-46.83,-59.42,0.5,5.26,-23.68,0.15,2.25,-22.15
17558,2022-06-28,RT1,10,19,0.53,9456.0,4976.84,2022-06-28,W 27,0.0,-16.67,0.53,5.26,-16.67,0.1,1.0,-30.56
16558,2022-06-28,RT1,11,19,0.58,9456.0,5474.52,2022-06-28,W 27,0.0,-15.38,0.58,5.26,-15.38,0.11,1.21,-28.4
17560,2022-06-28,RT1,20,40,0.5,9456.0,4728.0,2022-06-28,W 27,0.0,-23.08,0.5,5.26,-23.08,0.2,4.0,-40.83
19558,2022-06-28,RT1,17,40,0.42,9456.0,4018.8,2022-06-28,W 27,0.0,-19.05,0.42,5.26,-19.05,0.17,2.89,-34.47
19560,2022-06-28,RT1,17,26,0.65,9456.0,6182.77,2022-06-28,W 27,0.0,-19.05,0.65,5.26,-19.05,0.17,2.89,-34.47
17561,2022-06-28,RT1,17,26,0.65,9456.0,6182.77,2022-06-28,W 27,0.0,0.0,0.65,5.26,0.0,0.17,2.89,0.0
16560,2022-06-28,RT1,17,34,0.5,9456.0,4728.0,2022-06-28,W 27,0.0,-15.0,0.5,5.26,-15.0,0.17,2.89,-27.75
16561,2022-06-28,RT1,12,18,0.67,9456.0,6304.0,2022-06-28,W 27,0.0,0.0,0.67,5.26,0.0,0.12,1.44,0.0
16562,2022-06-28,RT1,15,31,0.48,9456.0,4575.48,2022-06-28,W 27,0.0,-16.67,0.48,5.26,-16.67,0.15,2.25,-30.56
16563,2022-06-28,RT1,26,41,0.63,9456.0,5996.48,2022-06-28,W 27,0.0,-16.13,0.63,5.26,-16.13,0.26,6.76,-29.66
17559,2022-06-28,RT1,18,32,0.56,9456.0,5319.0,2022-06-28,W 27,0.0,-30.77,0.56,5.26,-30.77,0.18,3.24,-52.07
17562,2022-06-28,RT1,8,20,0.4,9456.0,3782.4,2022-06-28,W 27,0.0,-20.0,0.4,5.26,-20.0,0.08,0.64,-36.0
17563,2022-06-28,RT1,17,25,0.68,9456.0,6430.08,2022-06-28,W 27,0.0,0.0,0.68,5.26,0.0,0.17,2.89,0.0
18558,2022-06-28,RT1,7,15,0.47,9456.0,4412.8,2022-06-28,W 27,0.0,-30.0,0.47,5.26,-30.0,0.07,0.49,-51.0
18559,2022-06-28,RT1,17,42,0.4,9456.0,3827.43,2022-06-28,W 27,0.0,-19.05,0.4,5.26,-19.05,0.17,2.89,-34.47
18561,2022-06-28,RT1,18,33,0.55,9456.0,5157.82,2022-06-28,W 27,0.0,-25.0,0.55,5.26,-25.0,0.18,3.24,-43.75
18562,2022-06-28,RT1,27,38,0.71,9456.0,6718.73,2022-06-28,W 27,0.0,-10.0,0.71,5.26,-10.0,0.27,7.29,-19.0
18563,2022-06-28,RT1,13,27,0.48,9456.0,4552.89,2022-06-28,W 27,0.0,-13.33,0.48,5.26,-13.33,0.13,1.69,-24.89
19559,2022-06-28,RT1,12,24,0.5,9456.0,4728.0,2022-06-28,W 27,0.0,-25.0,0.5,5.26,-25.0,0.12,1.44,-43.75
19561,2022-06-28,RT1,16,36,0.44,9456.0,4202.66,2022-06-28,W 27,0.0,-27.27,0.44,5.26,-27.27,0.16,2.56,-47.11
17564,2022-06-28,RT1,6,16,0.38,9456.0,3546.0,2022-06-28,W 27,0.0,-25.0,0.38,5.26,-25.0,0.06,0.36,-43.75
19562,2022-06-28,RT2,14,23,0.61,13310.7,8102.16,2022-06-28,W 27,40.76,-1.14,0.61,5.26,-29.77,0.14,1.96,-45.71
18563,2022-06-28,RT2,14,29,0.48,13310.7,6425.85,2022-06-28,W 27,40.76,22.32,0.48,5.26,-13.1,0.14,1.96,-23.44
17561,2022-06-28,RT2,24,36,0.67,13310.7,8873.8,2022-06-28,W 27,40.76,43.52,0.67,5.26,1.96,0.24,5.76,0.0
17558,2022-06-28,RT2,26,50,0.52,13310.7,6921.56,2022-06-28,W 27,40.76,15.9,0.52,5.26,-17.67,0.26,6.76,-41.52
16562,2022-06-28,RT2,23,43,0.53,13310.7,7119.68,2022-06-28,W 27,40.76,29.67,0.53,5.26,-7.88,0.23,5.29,-15.36
16561,2022-06-28,RT2,15,24,0.62,13310.7,8319.19,2022-06-28,W 27,40.76,31.97,0.62,5.26,-6.25,0.15,2.25,-22.15
16558,2022-06-28,RT2,15,22,0.68,13310.7,9075.48,2022-06-28,W 27,40.76,40.27,0.68,5.26,-0.35,0.15,2.25,-37.67
19560,2022-06-28,RT2,22,38,0.58,13310.7,7706.19,2022-06-28,W 27,40.76,0.9,0.58,5.26,-28.32,0.22,4.84,-28.4
16563,2022-06-28,RT2,23,38,0.61,13310.7,8056.48,2022-06-28,W 27,40.76,12.68,0.61,5.26,-19.95,0.23,5.29,-15.36
16559,2022-06-28,RT2,26,41,0.63,13310.7,8440.93,2022-06-28,W 27,0.0,-10.34,0.63,5.26,-10.34,0.26,6.76,-19.62
19559,2022-06-28,RT2,23,41,0.56,13310.7,7466.98,2022-06-28,W 27,40.76,18.45,0.56,5.26,-15.85,0.23,5.29,0.0
19558,2022-06-28,RT2,15,39,0.38,13310.7,5119.5,2022-06-28,W 27,40.76,3.12,0.38,5.26,-26.74,0.15,2.25,-37.67
17559,2022-06-28,RT2,23,39,0.59,13310.7,7849.9,2022-06-28,W 27,40.76,2.17,0.59,5.26,-27.42,0.23,5.29,-37.1
16560,2022-06-28,RT2,15,34,0.44,13310.7,5872.37,2022-06-28,W 27,40.76,5.57,0.44,5.26,-25.0,0.15,2.25,-37.67
18562,2022-06-28,RT2,21,34,0.62,13310.7,8221.31,2022-06-28,W 27,40.76,10.13,0.62,5.26,-21.76,0.21,4.41,-16.64
18559,2022-06-28,RT2,21,44,0.48,13310.7,6352.83,2022-06-28,W 27,40.76,34.37,0.48,5.26,-4.55,0.21,4.41,-8.88
17563,2022-06-28,RT2,27,44,0.61,13310.7,8167.93,2022-06-28,W 27,40.76,27.03,0.61,5.26,-9.76,0.27,7.29,-19.0
17562,2022-06-28,RT2,12,30,0.4,13310.7,5324.28,2022-06-28,W 27,40.76,12.61,0.4,5.26,-20.0,0.12,1.44,-50.17
18558,2022-06-28,RT2,14,30,0.47,13310.7,6211.66,2022-06-28,W 27,40.76,-1.46,0.47,5.26,-30.0,0.14,1.96,-23.44
17564,2022-06-28,RT2,16,40,0.4,13310.7,5324.28,2022-06-28,W 27,40.76,12.61,0.4,5.26,-20.0,0.16,2.56,-29.09
18561,2022-06-28,RT2,28,40,0.7,13310.7,9317.49,2022-06-28,W 27,40.76,35.49,0.7,5.26,-3.75,0.28,7.84,-23.44
18560,2022-06-28,RT2,23,40,0.57,13310.7,7653.65,2022-06-28,W 27,40.76,-2.87,0.57,5.26,-31.0,0.23,5.29,-56.82
17560,2022-06-28,RT2,22,45,0.49,13310.7,6507.45,2022-06-28,W 27,40.76,5.87,0.49,5.26,-24.79,0.22,4.84,-38.27
19561,2022-06-28,RT2,20,45,0.44,13310.7,5915.87,2022-06-28,W 27,40.76,2.37,0.44,5.26,-27.27,0.2,4.0,-40.83
19563,2022-06-28,RT2,26,45,0.58,13310.7,7690.63,2022-06-28,W 27,-25.16,-34.0,0.58,5.26,-11.81,0.26,6.76,0.0
19563,2022-06-28,RT3,15,29,0.52,17784.4,9198.83,2022-06-28,W 27,0.0,-21.05,0.52,5.26,-21.05,0.15,2.25,-37.67
19562,2022-06-28,RT3,18,29,0.62,17784.4,11038.59,2022-06-28,W 27,88.08,34.7,0.62,5.26,-28.38,0.18,3.24,-26.53
19561,2022-06-28,RT3,13,29,0.45,17784.4,7972.32,2022-06-28,W 27,88.08,37.96,0.45,5.26,-26.65,0.13,1.69,-47.84
18562,2022-06-28,RT3,19,29,0.66,17784.4,11651.85,2022-06-28,W 27,88.08,56.08,0.66,5.26,-17.01,0.19,3.61,-9.75
17558,2022-06-28,RT3,14,27,0.52,17784.4,9221.54,2022-06-28,W 27,88.08,54.41,0.52,5.26,-17.9,0.14,1.96,-23.44
17562,2022-06-28,RT3,12,27,0.44,17784.4,7904.18,2022-06-28,W 27,88.08,67.18,0.44,5.26,-11.11,0.12,1.44,-14.79
19559,2022-06-28,RT3,15,27,0.56,17784.4,9880.22,2022-06-28,W 27,88.08,56.73,0.56,5.26,-16.67,0.15,2.25,-22.15
16559,2022-06-28,RT3,21,32,0.66,17784.4,11671.01,2022-06-28,W 27,33.61,23.96,0.66,5.26,-7.22,0.21,4.41,-23.44
16558,2022-06-28,RT3,5,8,0.62,17784.4,11115.25,2022-06-28,W 27,88.08,71.8,0.62,5.26,-8.65,0.05,0.25,-30.56
18561,2022-06-28,RT3,15,25,0.6,17784.4,10670.64,2022-06-28,W 27,88.08,55.16,0.6,5.26,-17.5,0.15,2.25,-22.15
18560,2022-06-28,RT3,17,24,0.71,17784.4,12597.28,2022-06-28,W 27,88.08,59.86,0.71,5.26,-15.0,0.17,2.89,-34.47
16561,2022-06-28,RT3,13,21,0.62,17784.4,11009.39,2022-06-28,W 27,88.08,74.64,0.62,5.26,-7.14,0.13,1.69,-13.78
17560,2022-06-28,RT3,13,25,0.52,17784.4,9247.89,2022-06-28,W 27,88.08,50.46,0.52,5.26,-20.0,0.13,1.69,-33.98
18558,2022-06-28,RT3,13,26,0.5,17784.4,8892.2,2022-06-28,W 27,88.08,41.06,0.5,5.26,-25.0,0.13,1.69,-41.52
19560,2022-06-28,RT3,14,19,0.74,17784.4,13104.29,2022-06-28,W 27,88.08,71.58,0.74,5.26,-8.77,0.14,1.96,-12.89
18559,2022-06-28,RT3,9,23,0.39,17784.4,6959.11,2022-06-28,W 27,88.08,47.19,0.39,5.26,-21.74,0.09,0.81,-33.06
19558,2022-06-28,RT3,9,21,0.43,17784.4,7621.88,2022-06-28,W 27,88.08,53.53,0.43,5.26,-18.37,0.09,0.81,-43.75
16562,2022-06-28,RT3,10,18,0.56,17784.4,9880.22,2022-06-28,W 27,88.08,79.95,0.56,5.26,-4.32,0.1,1.0,-30.56
17564,2022-06-28,RT3,10,24,0.42,17784.4,7410.16,2022-06-28,W 27,88.08,56.73,0.42,5.26,-16.67,0.1,1.0,-48.98
17561,2022-06-28,RT3,12,19,0.63,17784.4,11232.25,2022-06-28,W 27,88.08,81.67,0.63,5.26,-3.41,0.12,1.44,-43.75
16560,2022-06-28,RT3,11,20,0.55,17784.4,9781.42,2022-06-28,W 27,88.08,75.85,0.55,5.26,-6.5,0.11,1.21,-15.97
16563,2022-06-28,RT3,11,20,0.55,17784.4,9781.42,2022-06-28,W 27,88.08,36.81,0.55,5.26,-27.26,0.11,1.21,-28.4
17559,2022-06-28,RT3,11,16,0.69,17784.4,12226.77,2022-06-28,W 27,88.08,59.14,0.69,5.26,-15.38,0.11,1.21,0.0
17563,2022-06-28,RT3,11,16,0.69,17784.4,12226.77,2022-06-28,W 27,88.08,90.15,0.69,5.26,1.1,0.11,1.21,0.0
18563,2022-06-28,RT3,11,23,0.48,17784.4,8505.58,2022-06-28,W 27,88.08,61.91,0.48,5.26,-13.91,0.11,1.21,-46.22
19559,2022-06-28,RT4,2,3,0.67,27465.75,18310.5,2022-06-28,W 27,190.46,190.46,0.67,5.26,0.0,0.02,0.04,0.0
16558,2022-06-28,RT4,2,3,0.67,27465.75,18310.5,2022-06-28,W 27,190.46,183.01,0.67,5.26,-2.56,0.02,0.04,0.0
17558,2022-06-28,RT4,4,6,0.67,27465.75,18310.5,2022-06-28,W 27,190.46,206.6,0.67,5.26,5.56,0.04,0.16,0.0
16560,2022-06-28,RT4,4,7,0.57,27465.75,15694.72,2022-06-28,W 27,190.46,182.16,0.57,5.26,-2.86,0.04,0.16,0.0
16561,2022-06-28,RT4,5,10,0.5,27465.75,13732.88,2022-06-28,W 27,190.46,117.84,0.5,5.26,-25.0,0.05,0.25,-48.98
18561,2022-06-28,RT4,5,9,0.56,27465.75,15258.75,2022-06-28,W 27,190.46,121.88,0.56,5.26,-23.61,0.05,0.25,-30.56
17560,2022-06-28,RT4,6,13,0.46,27465.75,12676.5,2022-06-28,W 27,190.46,106.24,0.46,5.26,-28.99,0.06,0.36,-43.75
17564,2022-06-28,RT4,7,17,0.41,27465.75,11309.43,2022-06-28,W 27,190.46,139.2,0.41,5.26,-17.65,0.07,0.49,-23.44
18560,2022-06-28,RT4,10,15,0.67,27465.75,18310.5,2022-06-28,W 27,190.46,132.37,0.67,5.26,-20.0,0.1,1.0,-17.36
19560,2022-06-28,RT4,9,16,0.56,27465.75,15449.49,2022-06-28,W 27,190.46,102.28,0.56,5.26,-30.36,0.09,0.81,-58.67
18559,2022-06-28,RT4,8,19,0.42,27465.75,11564.53,2022-06-28,W 27,190.46,144.6,0.42,5.26,-15.79,0.08,0.64,0.0
17563,2022-06-28,RT4,11,19,0.58,27465.75,15901.22,2022-06-28,W 27,190.46,147.29,0.58,5.26,-14.86,0.11,1.21,-46.22
19562,2022-06-28,RT4,7,14,0.5,27465.75,13732.88,2022-06-28,W 27,190.46,67.57,0.5,5.26,-42.31,0.07,0.49,-39.51
17559,2022-06-28,RT4,8,14,0.57,27465.75,15694.72,2022-06-28,W 27,190.46,104.28,0.57,5.26,-29.67,0.08,0.64,-47.11
18558,2022-06-28,RT4,10,20,0.5,27465.75,13732.88,2022-06-28,W 27,190.46,117.84,0.5,5.26,-25.0,0.1,1.0,-17.36
18562,2022-06-28,RT4,11,20,0.55,27465.75,15106.16,2022-06-28,W 27,190.46,102.35,0.55,5.26,-30.33,0.11,1.21,-38.27
18563,2022-06-28,RT4,9,18,0.5,27465.75,13732.88,2022-06-28,W 27,190.46,161.41,0.5,5.26,-10.0,0.09,0.81,-33.06
16563,2022-06-28,RT4,13,18,0.72,27465.75,19836.38,2022-06-28,W 27,190.46,177.45,0.72,5.26,-4.48,0.13,1.69,17.36
16559,2022-06-28,RT4,10,18,0.56,27465.75,15258.75,2022-06-28,W 27,106.34,62.07,0.56,5.26,-21.46,0.1,1.0,-40.83
16562,2022-06-28,RT4,3,6,0.5,27465.75,13732.88,2022-06-28,W 27,190.46,150.12,0.5,5.26,-13.89,0.03,0.09,-43.75
17562,2022-06-28,RT4,3,6,0.5,27465.75,13732.88,2022-06-28,W 27,190.46,190.46,0.5,5.26,0.0,0.03,0.09,0.0
19563,2022-06-28,RT4,3,6,0.5,27465.75,13732.88,2022-06-28,W 27,54.44,17.86,0.5,5.26,-23.68,0.03,0.09,-43.75
19558,2022-06-28,RT4,3,7,0.43,27465.75,11771.04,2022-06-28,W 27,190.46,137.11,0.43,5.26,-18.37,0.03,0.09,0.0
19561,2022-06-28,RT4,3,7,0.43,27465.75,11771.04,2022-06-28,W 27,190.46,103.7,0.43,5.26,-29.87,0.03,0.09,-43.75
17561,2022-06-28,RT4,3,4,0.75,27465.75,20599.31,2022-06-28,W 27,190.46,233.17,0.75,5.26,14.71,0.03,0.09,0.0
19563,2022-06-29,RT3,15,29,0.52,17784.4,9198.83,2022-06-29,W 27,0.0,-21.05,0.52,5.26,-21.05,0.15,2.25,-37.67
18560,2022-06-29,RT1,20,30,0.67,9456.0,6304.0,2022-06-29,W 27,0.0,-20.0,0.67,5.26,-20.0,0.2,4.0,-36.0
19562,2022-06-29,RT1,20,30,0.67,9456.0,6304.0,2022-06-29,W 27,0.0,-23.08,0.67,5.26,-23.08,0.2,4.0,-40.83
19563,2022-06-29,RT1,14,30,0.47,9456.0,4412.8,2022-06-29,W 27,-46.83,-62.13,0.47,5.26,-28.77,0.14,1.96,-32.18
17558,2022-06-29,RT1,10,19,0.53,9456.0,4976.84,2022-06-29,W 27,0.0,-16.67,0.53,5.26,-16.67,0.1,1.0,-30.56
16558,2022-06-29,RT1,12,19,0.63,9456.0,5972.21,2022-06-29,W 27,0.0,-7.69,0.63,5.26,-7.69,0.12,1.44,-14.79
17560,2022-06-29,RT1,21,40,0.52,9456.0,4964.4,2022-06-29,W 27,0.0,-19.23,0.52,5.26,-19.23,0.21,4.41,-34.76
19558,2022-06-29,RT1,18,40,0.45,9456.0,4255.2,2022-06-29,W 27,0.0,-14.29,0.45,5.26,-14.29,0.18,3.24,-26.53
19560,2022-06-29,RT1,13,26,0.5,9456.0,4728.0,2022-06-29,W 27,0.0,-38.1,0.5,5.26,-38.1,0.13,1.69,-61.68
17561,2022-06-29,RT1,17,26,0.65,9456.0,6182.77,2022-06-29,W 27,0.0,0.0,0.65,5.26,0.0,0.17,2.89,0.0
16560,2022-06-29,RT1,18,34,0.53,9456.0,5006.12,2022-06-29,W 27,0.0,-10.0,0.53,5.26,-10.0,0.18,3.24,-19.0
16561,2022-06-29,RT1,10,18,0.56,9456.0,5253.33,2022-06-29,W 27,0.0,-16.67,0.56,5.26,-16.67,0.1,1.0,-30.56
16562,2022-06-29,RT1,14,31,0.45,9456.0,4270.45,2022-06-29,W 27,0.0,-22.22,0.45,5.26,-22.22,0.14,1.96,-39.51
16563,2022-06-29,RT1,23,41,0.56,9456.0,5304.58,2022-06-29,W 27,0.0,-25.81,0.56,5.26,-25.81,0.23,5.29,-44.95
17559,2022-06-29,RT1,22,32,0.69,9456.0,6501.0,2022-06-29,W 27,0.0,-15.38,0.69,5.26,-15.38,0.22,4.84,-28.4
17562,2022-06-29,RT1,8,20,0.4,9456.0,3782.4,2022-06-29,W 27,0.0,-20.0,0.4,5.26,-20.0,0.08,0.64,-36.0
17563,2022-06-29,RT1,15,25,0.6,9456.0,5673.6,2022-06-29,W 27,0.0,-11.76,0.6,5.26,-11.76,0.15,2.25,-22.15
18558,2022-06-29,RT1,8,15,0.53,9456.0,5043.2,2022-06-29,W 27,0.0,-20.0,0.53,5.26,-20.0,0.08,0.64,-36.0
18559,2022-06-29,RT1,18,42,0.43,9456.0,4052.57,2022-06-29,W 27,0.0,-14.29,0.43,5.26,-14.29,0.18,3.24,-26.53
18561,2022-06-29,RT1,21,33,0.64,9456.0,6017.45,2022-06-29,W 27,0.0,-12.5,0.64,5.26,-12.5,0.21,4.41,-23.44
18562,2022-06-29,RT1,24,38,0.63,9456.0,5972.21,2022-06-29,W 27,0.0,-20.0,0.63,5.26,-20.0,0.24,5.76,-36.0
18563,2022-06-29,RT1,15,27,0.56,9456.0,5253.33,2022-06-29,W 27,0.0,0.0,0.56,5.26,0.0,0.15,2.25,0.0
19559,2022-06-29,RT1,12,24,0.5,9456.0,4728.0,2022-06-29,W 27,0.0,-25.0,0.5,5.26,-25.0,0.12,1.44,-43.75
19561,2022-06-29,RT1,20,36,0.56,9456.0,5253.33,2022-06-29,W 27,0.0,-9.09,0.56,5.26,-9.09,0.2,4.0,-17.36
17564,2022-06-29,RT1,7,16,0.44,9456.0,4137.0,2022-06-29,W 27,0.0,-12.5,0.44,5.26,-12.5,0.07,0.49,-23.44
19562,2022-06-29,RT2,17,23,0.74,13310.7,9838.34,2022-06-29,W 27,40.76,20.05,0.74,5.26,-14.72,0.17,2.89,-19.94
18563,2022-06-29,RT2,15,29,0.52,13310.7,6884.84,2022-06-29,W 27,40.76,31.06,0.52,5.26,-6.9,0.15,2.25,-12.11
17561,2022-06-29,RT2,23,36,0.64,13310.7,8504.06,2022-06-29,W 27,40.76,37.54,0.64,5.26,-2.29,0.23,5.29,-8.16
17558,2022-06-29,RT2,25,50,0.5,13310.7,6655.35,2022-06-29,W 27,40.76,11.44,0.5,5.26,-20.83,0.25,6.25,-45.93
16562,2022-06-29,RT2,23,43,0.53,13310.7,7119.68,2022-06-29,W 27,40.76,29.67,0.53,5.26,-7.88,0.23,5.29,-15.36
16561,2022-06-29,RT2,15,24,0.62,13310.7,8319.19,2022-06-29,W 27,40.76,31.97,0.62,5.26,-6.25,0.15,2.25,-22.15
16558,2022-06-29,RT2,15,22,0.68,13310.7,9075.48,2022-06-29,W 27,40.76,40.27,0.68,5.26,-0.35,0.15,2.25,-37.67
19560,2022-06-29,RT2,24,38,0.63,13310.7,8406.76,2022-06-29,W 27,40.76,10.07,0.63,5.26,-21.8,0.24,5.76,-14.79
16563,2022-06-29,RT2,25,38,0.66,13310.7,8757.04,2022-06-29,W 27,40.76,22.48,0.66,5.26,-12.99,0.25,6.25,0.0
16559,2022-06-29,RT2,23,41,0.56,13310.7,7466.98,2022-06-29,W 27,0.0,-20.69,0.56,5.26,-20.69,0.23,5.29,-37.1
19559,2022-06-29,RT2,22,41,0.54,13310.7,7142.33,2022-06-29,W 27,40.76,13.3,0.54,5.26,-19.51,0.22,4.84,-8.51
19558,2022-06-29,RT2,15,39,0.38,13310.7,5119.5,2022-06-29,W 27,40.76,3.12,0.38,5.26,-26.74,0.15,2.25,-37.67
17559,2022-06-29,RT2,24,39,0.62,13310.7,8191.2,2022-06-29,W 27,40.76,6.61,0.62,5.26,-24.26,0.24,5.76,-31.51
16560,2022-06-29,RT2,19,34,0.56,13310.7,7438.33,2022-06-29,W 27,40.76,33.73,0.56,5.26,-5.0,0.19,3.61,0.0
18562,2022-06-29,RT2,20,34,0.59,13310.7,7829.82,2022-06-29,W 27,40.76,4.88,0.59,5.26,-25.49,0.2,4.0,-24.39
18559,2022-06-29,RT2,19,44,0.43,13310.7,5747.8,2022-06-29,W 27,40.76,21.57,0.43,5.26,-13.64,0.19,3.61,-25.41
17563,2022-06-29,RT2,28,44,0.64,13310.7,8470.44,2022-06-29,W 27,40.76,31.73,0.64,5.26,-6.42,0.28,7.84,-12.89
17562,2022-06-29,RT2,14,30,0.47,13310.7,6211.66,2022-06-29,W 27,40.76,31.38,0.47,5.26,-6.67,0.14,1.96,-32.18
18558,2022-06-29,RT2,14,30,0.47,13310.7,6211.66,2022-06-29,W 27,40.76,-1.46,0.47,5.26,-30.0,0.14,1.96,-23.44
17564,2022-06-29,RT2,17,40,0.42,13310.7,5657.05,2022-06-29,W 27,40.76,19.65,0.42,5.26,-15.0,0.17,2.89,-19.94
18561,2022-06-29,RT2,27,40,0.68,13310.7,8984.72,2022-06-29,W 27,40.76,30.65,0.68,5.26,-7.19,0.27,7.29,-28.81
18560,2022-06-29,RT2,23,40,0.57,13310.7,7653.65,2022-06-29,W 27,40.76,-2.87,0.57,5.26,-31.0,0.23,5.29,-56.82
17560,2022-06-29,RT2,24,45,0.53,13310.7,7099.04,2022-06-29,W 27,40.76,15.5,0.53,5.26,-17.95,0.24,5.76,-26.53
19561,2022-06-29,RT2,25,45,0.56,13310.7,7394.83,2022-06-29,W 27,40.76,27.97,0.56,5.26,-9.09,0.25,6.25,-7.54
19563,2022-06-29,RT2,24,45,0.53,13310.7,7099.04,2022-06-29,W 27,-25.16,-39.07,0.53,5.26,-18.6,0.24,5.76,-14.79
16559,2022-06-29,RT1,18,30,0.6,9456.0,5673.6,2022-06-29,W 27,-28.96,-39.74,0.6,5.26,-15.17,0.18,3.24,-33.06
19562,2022-06-29,RT3,20,29,0.69,17784.4,12265.1,2022-06-29,W 27,88.08,49.66,0.69,5.26,-20.42,0.2,4.0,-9.3
19561,2022-06-29,RT3,14,29,0.48,17784.4,8585.57,2022-06-29,W 27,88.08,48.57,0.48,5.26,-21.0,0.14,1.96,-39.51
18562,2022-06-29,RT3,18,29,0.62,17784.4,11038.59,2022-06-29,W 27,88.08,47.87,0.62,5.26,-21.38,0.18,3.24,-19.0
17558,2022-06-29,RT3,15,27,0.56,17784.4,9880.22,2022-06-29,W 27,88.08,65.44,0.56,5.26,-12.04,0.15,2.25,-12.11
17562,2022-06-29,RT3,10,27,0.37,17784.4,6586.81,2022-06-29,W 27,88.08,39.31,0.37,5.26,-25.93,0.1,1.0,-40.83
19559,2022-06-29,RT3,12,27,0.44,17784.4,7904.18,2022-06-29,W 27,88.08,25.38,0.44,5.26,-33.33,0.12,1.44,-50.17
16559,2022-06-29,RT3,20,32,0.62,17784.4,11115.25,2022-06-29,W 27,33.61,18.06,0.62,5.26,-11.64,0.2,4.0,-30.56
16558,2022-06-29,RT3,5,8,0.62,17784.4,11115.25,2022-06-29,W 27,88.08,71.8,0.62,5.26,-8.65,0.05,0.25,-30.56
18561,2022-06-29,RT3,19,25,0.76,17784.4,13516.14,2022-06-29,W 27,88.08,96.54,0.76,5.26,4.5,0.19,3.61,24.91
18560,2022-06-29,RT3,16,24,0.67,17784.4,11856.26,2022-06-29,W 27,88.08,50.46,0.67,5.26,-20.0,0.16,2.56,-41.95
16563,2022-06-29,RT3,13,20,0.65,17784.4,11559.86,2022-06-29,W 27,88.08,61.68,0.65,5.26,-14.03,0.13,1.69,0.0
18563,2022-06-29,RT3,13,23,0.57,17784.4,10052.05,2022-06-29,W 27,88.08,91.35,0.57,5.26,1.74,0.13,1.69,-24.89
16561,2022-06-29,RT3,14,21,0.67,17784.4,11856.26,2022-06-29,W 27,88.08,88.08,0.67,5.26,0.0,0.14,1.96,0.0
16562,2022-06-29,RT3,9,18,0.5,17784.4,8892.2,2022-06-29,W 27,88.08,61.95,0.5,5.26,-13.89,0.09,0.81,-43.75
17559,2022-06-29,RT3,10,16,0.62,17784.4,11115.25,2022-06-29,W 27,88.08,44.67,0.62,5.26,-23.08,0.1,1.0,-17.36
18559,2022-06-29,RT3,10,23,0.43,17784.4,7732.35,2022-06-29,W 27,88.08,63.54,0.43,5.26,-13.04,0.1,1.0,-17.36
19558,2022-06-29,RT3,10,21,0.48,17784.4,8468.76,2022-06-29,W 27,88.08,70.59,0.48,5.26,-9.3,0.1,1.0,-30.56
16560,2022-06-29,RT3,12,20,0.6,17784.4,10670.64,2022-06-29,W 27,88.08,91.84,0.6,5.26,2.0,0.12,1.44,0.0
17560,2022-06-29,RT3,12,25,0.48,17784.4,8536.51,2022-06-29,W 27,88.08,38.89,0.48,5.26,-26.15,0.12,1.44,-43.75
